"Región","Tipo.punto.monitoreo","Sector","Periodo","Semana","Producto","Mínimo","Máximo"
8,"Feria libre","Talcahuano-HualpÈn",2013,35,"Ajo",80,80
8,"Feria libre","Concepción",2013,35,"Ajo",100,100
8,"Feria libre","Talcahuano-HualpÈn",2013,35,"Brócoli",600,800
8,"Feria libre","Talcahuano-HualpÈn",2013,35,"Brócoli",400,500
8,"Feria libre","Concepción",2013,35,"Cebolla",200,250
8,"Feria libre","Talcahuano-HualpÈn",2013,35,"Cebolla",200,330
8,"Feria libre","Talcahuano-HualpÈn",2013,35,"Cebolla",140,200
8,"Feria libre","Concepción",2013,35,"Kiwi",350,400
8,"Feria libre","Talcahuano-HualpÈn",2013,35,"Kiwi",400,500
8,"Feria libre","Talcahuano-HualpÈn",2013,35,"Kiwi",300,300
8,"Feria libre","Talcahuano-HualpÈn",2013,35,"Limón",250,300
8,"Feria libre","Concepción",2013,35,"Limón",300,350
8,"Feria libre","Talcahuano-HualpÈn",2013,35,"Limón",200,200
8,"Feria libre","Concepción",2013,35,"Limón",200,250
8,"Feria libre","Concepción",2013,35,"Plátano",400,450
8,"Feria libre","Talcahuano-HualpÈn",2013,35,"Plátano",450,500
8,"Feria libre","Concepción",2013,35,"Plátano",350,350
8,"Feria libre","Talcahuano-HualpÈn",2013,35,"Plátano",400,400
8,"Feria libre","Talcahuano-HualpÈn",2013,35,"Zanahoria",25,40
8,"Feria libre","Concepción",2013,35,"Zanahoria",70,80
8,"Feria libre","Talcahuano-HualpÈn",2013,35,"Zanahoria",20,25
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Ajo",90,150
8,"Feria libre","Concepción",2013,36,"Ajo",100,150
8,"Feria libre","Concepción",2013,36,"Ajo",80,80
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Ajo",80,100
8,"Feria libre","Concepción",2013,36,"Brócoli",500,700
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Brócoli",700,800
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Brócoli",500,600
8,"Feria libre","Concepción",2013,36,"Cebolla",200,250
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Cebolla",220,300
8,"Feria libre","Concepción",2013,36,"Cebolla",166,166
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Cebolla",180,200
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Kiwi",300,400
8,"Feria libre","Concepción",2013,36,"Kiwi",400,400
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Kiwi",200,300
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Limón",250,300
8,"Feria libre","Concepción",2013,36,"Limón",300,400
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Limón",200,200
8,"Feria libre","Concepción",2013,36,"Limón",250,250
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Plátano",350,500
8,"Feria libre","Concepción",2013,36,"Plátano",400,500
8,"Feria libre","Concepción",2013,36,"Plátano",300,300
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Plátano",350,350
8,"Feria libre","Concepción",2013,36,"Zanahoria",25,40
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Zanahoria",40,60
8,"Feria libre","Talcahuano-HualpÈn",2013,36,"Zanahoria",25,30
8,"Feria libre","Talcahuano-HualpÈn",2013,37,"Ajo",100,130
8,"Feria libre","Concepción",2013,37,"Ajo",120,150
8,"Feria libre","Talcahuano-HualpÈn",2013,37,"Ajo",80,80
8,"Feria libre","Concepción",2013,37,"Ajo",100,100
8,"Feria libre","Talcahuano-HualpÈn",2013,37,"Brócoli",500,700
8,"Feria libre","Talcahuano-HualpÈn",2013,37,"Brócoli",400,500
8,"Feria libre","Concepción",2013,37,"Cebolla",250,300
8,"Feria libre","Talcahuano-HualpÈn",2013,37,"Cebolla",250,333
8,"Feria libre","Talcahuano-HualpÈn",2013,37,"Cebolla",100,200
8,"Feria libre","Concepción",2013,37,"Cebolla",180,200
8,"Feria libre","Talcahuano-HualpÈn",2013,37,"Kiwi",400,500
8,"Feria libre","Concepción",2013,37,"Kiwi",400,500
8,"Feria libre","Talcahuano-HualpÈn",2013,37,"Kiwi",300,350
8,"Feria libre","Talcahuano-HualpÈn",2013,37,"Limón",200,250
8,"Feria libre","Concepción",2013,37,"Limón",250,300
8,"Feria libre","Concepción",2013,37,"Limón",200,200
8,"Feria libre","Concepción",2013,37,"Plátano",400,450
8,"Feria libre","Talcahuano-HualpÈn",2013,37,"Plátano",400,450
8,"Feria libre","Concepción",2013,37,"Plátano",300,350
8,"Feria libre","Talcahuano-HualpÈn",2013,37,"Plátano",300,450
8,"Feria libre","Talcahuano-HualpÈn",2013,37,"Zanahoria",25,30
8,"Feria libre","Concepción",2013,39,"Ajo",100,120
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Ajo",125,166
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Ajo",80,100
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Brócoli",500,700
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Brócoli",1,500
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Cebolla",166,333
8,"Feria libre","Concepción",2013,39,"Cebolla",330,350
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Cebolla",100,166
8,"Feria libre","Concepción",2013,39,"Cebolla",250,280
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Kiwi",350,600
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Kiwi",300,400
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Limón",300,600
8,"Feria libre","Concepción",2013,39,"Limón",400,500
8,"Feria libre","Concepción",2013,39,"Limón",300,300
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Limón",300,400
8,"Feria libre","Concepción",2013,39,"Plátano",450,500
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Plátano",400,600
8,"Feria libre","Concepción",2013,39,"Plátano",300,400
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Plátano",350,450
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Zanahoria",40,60
8,"Feria libre","Concepción",2013,39,"Zanahoria",90,100
8,"Feria libre","Talcahuano-HualpÈn",2013,39,"Zanahoria",25,30
8,"Supermercado","Chiguayante",2013,30,"Ajo",150,319
8,"Supermercado","San Pedro de la Paz",2013,30,"Ajo",249,319
8,"Supermercado","Talcahuano-HualpÈn",2013,30,"Ajo",109,409
8,"Supermercado","Concepción",2013,30,"Ajo",206,409
8,"Supermercado","San Pedro de la Paz",2013,30,"Ajo",263,263
8,"Supermercado","Talcahuano-HualpÈn",2013,30,"Brócoli",519,590
8,"Supermercado","Concepción",2013,30,"Brócoli",519,670
8,"Supermercado","Chiguayante",2013,30,"Brócoli",519,930
8,"Supermercado","San Pedro de la Paz",2013,30,"Brócoli",589,859
8,"Supermercado","Talcahuano-HualpÈn",2013,30,"Cebolla",146,266
8,"Supermercado","San Pedro de la Paz",2013,30,"Cebolla",153,373
8,"Supermercado","Chiguayante",2013,30,"Cebolla",194,279
8,"Supermercado","Concepción",2013,30,"Cebolla",230,270
8,"Supermercado","Talcahuano-HualpÈn",2013,30,"Cebolla",160,160
8,"Supermercado","San Pedro de la Paz",2013,30,"Kiwi",499,619
8,"Supermercado","Concepción",2013,30,"Kiwi",330,759
8,"Supermercado","Chiguayante",2013,30,"Kiwi",526,839
8,"Supermercado","Talcahuano-HualpÈn",2013,30,"Kiwi",562,799
8,"Supermercado","Chiguayante",2013,30,"Limón",380,699
8,"Supermercado","Talcahuano-HualpÈn",2013,30,"Limón",390,699
8,"Supermercado","Concepción",2013,30,"Limón",489,699
8,"Supermercado","Talcahuano-HualpÈn",2013,30,"Limón",459,459
8,"Supermercado","San Pedro de la Paz",2013,30,"Limón",400,699
8,"Supermercado","Concepción",2013,30,"Limón",490,699
8,"Supermercado","Chiguayante",2013,30,"Mandarina",799,799
8,"Supermercado","Talcahuano-HualpÈn",2013,30,"Mandarina",799,799
8,"Supermercado","San Pedro de la Paz",2013,30,"Mandarina",999,999
8,"Supermercado","Concepción",2013,30,"Mandarina",799,1290
8,"Supermercado","Talcahuano-HualpÈn",2013,30,"Plátano",424,590
8,"Supermercado","San Pedro de la Paz",2013,30,"Plátano",499,699
8,"Supermercado","Chiguayante",2013,30,"Plátano",424,850
8,"Supermercado","Concepción",2013,30,"Plátano",590,699
8,"Supermercado","Talcahuano-HualpÈn",2013,30,"Plátano",690,690
8,"Supermercado","Chiguayante",2013,30,"Zanahoria",77,87
8,"Supermercado","Concepción",2013,30,"Zanahoria",82,97
8,"Supermercado","San Pedro de la Paz",2013,30,"Zanahoria",87,99
8,"Supermercado","Talcahuano-HualpÈn",2013,30,"Zanahoria",83,309
8,"Supermercado","Penco",2013,31,"Ajo",150,310
8,"Supermercado","Chiguayante",2013,31,"Ajo",150,319
8,"Supermercado","Talcahuano-HualpÈn",2013,31,"Ajo",299,380
8,"Supermercado","Concepción",2013,31,"Ajo",313,409
8,"Supermercado","Talcahuano-HualpÈn",2013,31,"Ajo",296,296
8,"Supermercado","Concepción",2013,31,"Brócoli",589,659
8,"Supermercado","Talcahuano-HualpÈn",2013,31,"Brócoli",589,659
8,"Supermercado","Chiguayante",2013,31,"Brócoli",659,1090
8,"Supermercado","Penco",2013,31,"Brócoli",410,659
8,"Supermercado","Talcahuano-HualpÈn",2013,31,"Brócoli",589,659
8,"Supermercado","Concepción",2013,31,"Brócoli",589,739
8,"Supermercado","Chiguayante",2013,31,"Cebolla",217,260
8,"Supermercado","Talcahuano-HualpÈn",2013,31,"Cebolla",239,276
8,"Supermercado","Concepción",2013,31,"Cebolla",167,869
8,"Supermercado","Penco",2013,31,"Cebolla",289,350
8,"Supermercado","Talcahuano-HualpÈn",2013,31,"Cebolla",123,156
8,"Supermercado","Concepción",2013,31,"Cebolla",166,166
8,"Supermercado","Concepción",2013,31,"Kiwi",590,759
8,"Supermercado","Talcahuano-HualpÈn",2013,31,"Kiwi",590,799
8,"Supermercado","Penco",2013,31,"Kiwi",590,759
8,"Supermercado","Chiguayante",2013,31,"Kiwi",619,839
8,"Supermercado","Talcahuano-HualpÈn",2013,31,"Limón",459,650
8,"Supermercado","Penco",2013,31,"Limón",459,650
8,"Supermercado","Concepción",2013,31,"Limón",459,619
8,"Supermercado","Chiguayante",2013,31,"Limón",380,799
8,"Supermercado","Concepción",2013,31,"Mandarina",759,1059
8,"Supermercado","Penco",2013,31,"Plátano",490,590
8,"Supermercado","Concepción",2013,31,"Plátano",499,749
8,"Supermercado","Chiguayante",2013,31,"Plátano",490,720
8,"Supermercado","Talcahuano-HualpÈn",2013,31,"Plátano",490,699
8,"Supermercado","Penco",2013,31,"Plátano",490,490
8,"Supermercado","Concepción",2013,31,"Plátano",630,630
8,"Supermercado","Chiguayante",2013,31,"Zanahoria",77,87
8,"Supermercado","Talcahuano-HualpÈn",2013,31,"Zanahoria",76,87
8,"Supermercado","Concepción",2013,31,"Zanahoria",81,92
8,"Supermercado","Penco",2013,31,"Zanahoria",76,110
8,"Supermercado","Concepción",2013,33,"Ajo",199,331
8,"Supermercado","Talcahuano-HualpÈn",2013,33,"Ajo",313,313
8,"Supermercado","Talcahuano-HualpÈn",2013,33,"Brócoli",659,659
8,"Supermercado","Concepción",2013,33,"Brócoli",890,890
8,"Supermercado","Concepción",2013,33,"Brócoli",589,659
8,"Supermercado","Talcahuano-HualpÈn",2013,33,"Cebolla",299,299
8,"Supermercado","Concepción",2013,33,"Cebolla",239,719
8,"Supermercado","Concepción",2013,33,"Cebolla",179,179
8,"Supermercado","Talcahuano-HualpÈn",2013,33,"Cebolla",199,199
8,"Supermercado","Concepción",2013,33,"Kiwi",590,899
8,"Supermercado","Talcahuano-HualpÈn",2013,33,"Kiwi",759,759
8,"Supermercado","Talcahuano-HualpÈn",2013,33,"Limón",399,399
8,"Supermercado","Concepción",2013,33,"Limón",399,590
8,"Supermercado","Concepción",2013,33,"Plátano",530,749
8,"Supermercado","Concepción",2013,33,"Plátano",590,590
8,"Supermercado","Concepción",2013,33,"Zanahoria",81,111
8,"Supermercado","Penco",2013,34,"Ajo",150,319
8,"Supermercado","Talcahuano-HualpÈn",2013,34,"Ajo",289,319
8,"Supermercado","Chiguayante",2013,34,"Ajo",299,313
8,"Supermercado","Concepción",2013,34,"Ajo",299,345
8,"Supermercado","Concepción",2013,34,"Ajo",199,199
8,"Supermercado","Penco",2013,34,"Ajo",309,309
8,"Supermercado","Penco",2013,34,"Brócoli",480,659
8,"Supermercado","Chiguayante",2013,34,"Brócoli",480,659
8,"Supermercado","Concepción",2013,34,"Brócoli",589,659
8,"Supermercado","Concepción",2013,34,"Brócoli",589,590
8,"Supermercado","Talcahuano-HualpÈn",2013,34,"Brócoli",589,659
8,"Supermercado","Chiguayante",2013,34,"Cebolla",182,333
8,"Supermercado","Concepción",2013,34,"Cebolla",224,299
8,"Supermercado","Talcahuano-HualpÈn",2013,34,"Cebolla",259,299
8,"Supermercado","Penco",2013,34,"Cebolla",299,350
8,"Supermercado","Concepción",2013,34,"Cebolla",166,199
8,"Supermercado","Chiguayante",2013,34,"Cebolla",182,182
8,"Supermercado","Penco",2013,34,"Kiwi",490,490
8,"Supermercado","Talcahuano-HualpÈn",2013,34,"Kiwi",535,799
8,"Supermercado","Concepción",2013,34,"Kiwi",599,998
8,"Supermercado","Chiguayante",2013,34,"Kiwi",679,759
8,"Supermercado","Penco",2013,34,"Limón",350,499
8,"Supermercado","Chiguayante",2013,34,"Limón",399,699
8,"Supermercado","Concepción",2013,34,"Limón",399,699
8,"Supermercado","Talcahuano-HualpÈn",2013,34,"Limón",441,699
8,"Supermercado","Penco",2013,34,"Plátano",490,490
8,"Supermercado","Chiguayante",2013,34,"Plátano",490,549
8,"Supermercado","Concepción",2013,34,"Plátano",530,749
8,"Supermercado","Talcahuano-HualpÈn",2013,34,"Plátano",530,899
8,"Supermercado","Chiguayante",2013,34,"Plátano",590,590
8,"Supermercado","Penco",2013,34,"Zanahoria",87,87
8,"Supermercado","Chiguayante",2013,34,"Zanahoria",81,94
8,"Supermercado","Talcahuano-HualpÈn",2013,34,"Zanahoria",87,93
8,"Supermercado","Concepción",2013,34,"Zanahoria",87,111
8,"Supermercado","Talcahuano-HualpÈn",2013,34,"Zanahoria",75,75
8,"Supermercado","Penco",2013,35,"Ajo",150,310
8,"Supermercado","Chiguayante",2013,35,"Ajo",182,300
8,"Supermercado","Concepción",2013,35,"Ajo",296,409
8,"Supermercado","Talcahuano-HualpÈn",2013,35,"Ajo",313,395
8,"Supermercado","Talcahuano-HualpÈn",2013,35,"Ajo",296,296
8,"Supermercado","Concepción",2013,35,"Brócoli",589,599
8,"Supermercado","Talcahuano-HualpÈn",2013,35,"Brócoli",399,659
8,"Supermercado","Chiguayante",2013,35,"Brócoli",480,599
8,"Supermercado","Penco",2013,35,"Brócoli",480,659
8,"Supermercado","Concepción",2013,35,"Brócoli",589,749
8,"Supermercado","Chiguayante",2013,35,"Cebolla",222,224
8,"Supermercado","Talcahuano-HualpÈn",2013,35,"Cebolla",149,299
8,"Supermercado","Concepción",2013,35,"Cebolla",266,339
8,"Supermercado","Penco",2013,35,"Cebolla",266,350
8,"Supermercado","Chiguayante",2013,35,"Cebolla",150,150
8,"Supermercado","Concepción",2013,35,"Cebolla",169,199
8,"Supermercado","Penco",2013,35,"Cebolla",182,212
8,"Supermercado","Talcahuano-HualpÈn",2013,35,"Cebolla",199,222
8,"Supermercado","Penco",2013,35,"Kiwi",490,490
8,"Supermercado","Chiguayante",2013,35,"Kiwi",662,699
8,"Supermercado","Talcahuano-HualpÈn",2013,35,"Kiwi",594,759
8,"Supermercado","Concepción",2013,35,"Kiwi",599,998
8,"Supermercado","Penco",2013,35,"Limón",350,450
8,"Supermercado","Chiguayante",2013,35,"Limón",430,450
8,"Supermercado","Talcahuano-HualpÈn",2013,35,"Limón",450,599
8,"Supermercado","Concepción",2013,35,"Limón",450,599
8,"Supermercado","Concepción",2013,35,"Limón",290,290
8,"Supermercado","Penco",2013,35,"Plátano",490,490
8,"Supermercado","Chiguayante",2013,35,"Plátano",490,590
8,"Supermercado","Talcahuano-HualpÈn",2013,35,"Plátano",530,699
8,"Supermercado","Concepción",2013,35,"Plátano",530,749
8,"Supermercado","Penco",2013,35,"Zanahoria",50,87
8,"Supermercado","Chiguayante",2013,35,"Zanahoria",82,87
8,"Supermercado","Concepción",2013,35,"Zanahoria",81,111
8,"Supermercado","Talcahuano-HualpÈn",2013,35,"Zanahoria",87,111
8,"Supermercado","Penco",2013,36,"Ajo",150,319
8,"Supermercado","Concepción",2013,36,"Ajo",199,331
8,"Supermercado","Talcahuano-HualpÈn",2013,36,"Ajo",296,319
8,"Supermercado","Chiguayante",2013,36,"Ajo",309,309
8,"Supermercado","Penco",2013,36,"Brócoli",450,450
8,"Supermercado","Chiguayante",2013,36,"Brócoli",480,589
8,"Supermercado","Concepción",2013,36,"Brócoli",589,659
8,"Supermercado","Talcahuano-HualpÈn",2013,36,"Brócoli",490,590
8,"Supermercado","Concepción",2013,36,"Brócoli",589,590
8,"Supermercado","Talcahuano-HualpÈn",2013,36,"Cebolla",249,299
8,"Supermercado","Concepción",2013,36,"Cebolla",242,310
8,"Supermercado","Penco",2013,36,"Cebolla",245,350
8,"Supermercado","Chiguayante",2013,36,"Cebolla",299,299
8,"Supermercado","Chiguayante",2013,36,"Cebolla",146,199
8,"Supermercado","Concepción",2013,36,"Cebolla",199,199
8,"Supermercado","Talcahuano-HualpÈn",2013,36,"Cebolla",233,233
8,"Supermercado","Penco",2013,36,"Kiwi",490,490
8,"Supermercado","Chiguayante",2013,36,"Kiwi",611,759
8,"Supermercado","Talcahuano-HualpÈn",2013,36,"Kiwi",543,759
8,"Supermercado","Concepción",2013,36,"Kiwi",679,998
8,"Supermercado","Chiguayante",2013,36,"Limón",430,699
8,"Supermercado","Concepción",2013,36,"Limón",579,699
8,"Supermercado","Talcahuano-HualpÈn",2013,36,"Limón",526,699
8,"Supermercado","Penco",2013,36,"Limón",699,699
8,"Supermercado","Penco",2013,36,"Limón",350,350
8,"Supermercado","Penco",2013,36,"Plátano",490,490
8,"Supermercado","Chiguayante",2013,36,"Plátano",490,629
8,"Supermercado","Talcahuano-HualpÈn",2013,36,"Plátano",530,639
8,"Supermercado","Concepción",2013,36,"Plátano",530,749
8,"Supermercado","Penco",2013,36,"Plátano",590,590
8,"Supermercado","Talcahuano-HualpÈn",2013,36,"Plátano",599,599
8,"Supermercado","Chiguayante",2013,36,"Zanahoria",81,81
8,"Supermercado","Talcahuano-HualpÈn",2013,36,"Zanahoria",87,93
8,"Supermercado","Concepción",2013,36,"Zanahoria",81,111
8,"Supermercado","Concepción",2013,36,"Zanahoria",65,65
8,"Supermercado","Penco",2013,37,"Ajo",150,319
8,"Supermercado","Chiguayante",2013,37,"Ajo",180,345
8,"Supermercado","Concepción",2013,37,"Ajo",313,345
8,"Supermercado","Talcahuano-HualpÈn",2013,37,"Ajo",299,395
8,"Supermercado","Concepción",2013,37,"Ajo",199,199
8,"Supermercado","Talcahuano-HualpÈn",2013,37,"Ajo",296,296
8,"Supermercado","Concepción",2013,37,"Brócoli",589,659
8,"Supermercado","Talcahuano-HualpÈn",2013,37,"Brócoli",589,659
8,"Supermercado","Penco",2013,37,"Brócoli",480,480
8,"Supermercado","Chiguayante",2013,37,"Brócoli",480,659
8,"Supermercado","Concepción",2013,37,"Brócoli",589,659
8,"Supermercado","Talcahuano-HualpÈn",2013,37,"Brócoli",590,659
8,"Supermercado","Chiguayante",2013,37,"Cebolla",268,268
8,"Supermercado","Concepción",2013,37,"Cebolla",237,310
8,"Supermercado","Penco",2013,37,"Cebolla",225,350
8,"Supermercado","Talcahuano-HualpÈn",2013,37,"Cebolla",299,363
8,"Supermercado","Penco",2013,37,"Cebolla",190,190
8,"Supermercado","Talcahuano-HualpÈn",2013,37,"Cebolla",199,237
8,"Supermercado","Concepción",2013,37,"Cebolla",170,278
8,"Supermercado","Penco",2013,37,"Kiwi",490,490
8,"Supermercado","Talcahuano-HualpÈn",2013,37,"Kiwi",594,759
8,"Supermercado","Chiguayante",2013,37,"Kiwi",662,759
8,"Supermercado","Concepción",2013,37,"Kiwi",690,1190
8,"Supermercado","Penco",2013,37,"Limón",350,699
8,"Supermercado","Chiguayante",2013,37,"Limón",430,699
8,"Supermercado","Concepción",2013,37,"Limón",490,699
8,"Supermercado","Talcahuano-HualpÈn",2013,37,"Limón",490,699
8,"Supermercado","Chiguayante",2013,37,"Limón",411,411
8,"Supermercado","Concepción",2013,37,"Limón",499,499
8,"Supermercado","Chiguayante",2013,37,"Plátano",424,590
8,"Supermercado","Penco",2013,37,"Plátano",490,599
8,"Supermercado","Concepción",2013,37,"Plátano",530,699
8,"Supermercado","Talcahuano-HualpÈn",2013,37,"Plátano",535,999
8,"Supermercado","Penco",2013,37,"Zanahoria",50,87
8,"Supermercado","Chiguayante",2013,37,"Zanahoria",78,89
8,"Supermercado","Talcahuano-HualpÈn",2013,37,"Zanahoria",83,93
8,"Supermercado","Concepción",2013,37,"Zanahoria",83,94
8,"Supermercado","Penco",2013,37,"Zanahoria",40,40
8,"Supermercado","Chiguayante",2013,37,"Zanahoria",69,69
8,"Supermercado","Talcahuano-HualpÈn",2013,37,"Zanahoria",87,87
8,"Supermercado","Concepción",2013,38,"Ajo",296,405
8,"Supermercado","Concepción",2013,38,"Ajo",199,263
8,"Supermercado","Concepción",2013,38,"Brócoli",699,699
8,"Supermercado","Concepción",2013,38,"Brócoli",589,659
8,"Supermercado","Concepción",2013,38,"Cebolla",263,363
8,"Supermercado","Concepción",2013,38,"Cebolla",199,199
8,"Supermercado","Concepción",2013,38,"Kiwi",690,759
8,"Supermercado","Concepción",2013,38,"Limón",490,619
8,"Supermercado","Concepción",2013,38,"Plátano",590,741
8,"Supermercado","Concepción",2013,38,"Plátano",399,399
8,"Supermercado","Concepción",2013,38,"Zanahoria",73,93
8,"Supermercado","Penco",2013,39,"Ajo",150,319
8,"Supermercado","Chiguayante",2013,39,"Ajo",180,345
8,"Supermercado","Talcahuano-HualpÈn",2013,39,"Ajo",296,319
8,"Supermercado","Concepción",2013,39,"Ajo",296,410
8,"Supermercado","Concepción",2013,39,"Ajo",190,199
8,"Supermercado","Chiguayante",2013,39,"Brócoli",480,659
8,"Supermercado","Talcahuano-HualpÈn",2013,39,"Brócoli",589,659
8,"Supermercado","Penco",2013,39,"Brócoli",659,659
8,"Supermercado","Concepción",2013,39,"Brócoli",659,659
8,"Supermercado","Penco",2013,39,"Brócoli",480,480
8,"Supermercado","Concepción",2013,39,"Brócoli",659,659
8,"Supermercado","Talcahuano-HualpÈn",2013,39,"Brócoli",659,659
8,"Supermercado","Chiguayante",2013,39,"Cebolla",280,299
8,"Supermercado","Talcahuano-HualpÈn",2013,39,"Cebolla",296,299
8,"Supermercado","Penco",2013,39,"Cebolla",250,350
8,"Supermercado","Concepción",2013,39,"Cebolla",279,387
8,"Supermercado","Talcahuano-HualpÈn",2013,39,"Cebolla",135,249
8,"Supermercado","Concepción",2013,39,"Cebolla",119,241
8,"Supermercado","Penco",2013,39,"Kiwi",490,490
8,"Supermercado","Talcahuano-HualpÈn",2013,39,"Kiwi",424,759
8,"Supermercado","Chiguayante",2013,39,"Kiwi",662,759
8,"Supermercado","Concepción",2013,39,"Kiwi",690,998
